s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,s_64,s_65,s_66,s_67,s_68,s_69,s_70,s_71,s_72,s_73,s_74,s_75,s_76,s_77,s_78,s_79,s_80,s_81,s_82,s_83,s_84,s_85,s_86,s_87,s_88,s_89,s_90,s_91,s_92,s_93,s_94,s_95,s_96,s_97,s_98,s_99,target
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,20,9,373,13,774,1498,38,254,33,6,20,15,16,3386,163,11,6,196,58,2,2,1571,8,759,56,5,522,314,248,4,1880,11,4,20,71,646,21,4,20,34,410,9,4,2,20,207,126,110,45,1235,4,116,9,527,5,4,114,2856,77,398,34,6,470,291,154,92,79,72,355,3066,2,9,642,21,24,11,14,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,258,12,545,221,15,4,22,165,1319,8,3026,4,2,200,61,205,298,1181,5,15,7,4,2,13,963,1619,12,461,6,65,44,1234,5,2906,4,2,8,2,68,205,2837,11,113,5,2,1841,2,2789,195,12,1319,8,81,14,11,6,3800,2791,1984,1377,63,64,11,2,2,3556,8,2066,2668,2,13,510,4,20,5,62,106,12,174,48,13,100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,777,17,210,14,58,395,117,745,11,27,402,153,4,20,1177,6,1314,2,46,117,745,209,2,8,2233,4,123,19,775,7,87,228,61,64,3306,9,15,4,277,16,6,117,2,13,16,1383,18,6,241,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,219,14,22,11,2,33,4,2,2,2082,2,7,328,2,2,11,2,2,45,86,1071,2824,4,22,9,87,3544,2175,9,389,17,2,3873,14,185,284,47,6,55,1927,705,4,147,2,3873,122,6,87,292,487,4,22,5,2,458,9,208,23,4,278,67,12,636,2480,25,528,30,685,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2113,912,732,129,483,2,45,2105,1785,4,277,266,40,6,2,46,7,4,1336,5,2,410,83,4,55,2,7,129,112,490,115,168,33,129,912,4,172,96,174,11,192,490,380,536,7,260,12,276,180,34,6,2325,777,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,15,13,3122,2,102,21,14,16,6,2,19,171,1653,2432,1983,1468,1675,16,4,404,544,18,2,5,4,360,7,4,676,16,1053,3934,2,70,30,2789,163,21,9,24,348,4,580,11,14,20,2,2,2,2,5,62,983,1271,8,259,120,693,153,7,559,67,2888,65,1939,2,42,2,305,342,158,0
0,0,0,0,0,1,4,2,67,142,334,10,10,14,22,16,545,1150,34,1924,2,21,103,149,12,13,191,822,46,138,4,22,9,407,204,5,275,12,60,47,221,414,33,211,49,646,388,5,6,948,1359,235,21,12,43,218,441,12,82,152,97,6,226,176,7,281,11,114,21,262,11,109,4484,13,92,124,259,15,2,40,134,105,81,10,10,14,9,6,878,20,8,193,23,13,1467,25,92,1779,4,2932,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,42,17,12,9,82,573,2,9,31,7,4,91,2009,1380,108,13,28,126,110,4,3890,7,2,5,3335,1381,9,751,2,6,283,2,18,4,523,4,431,16,6,2,18,6,2,2050,2,11,2,4,1344,435,8,2,2,34,2,1094,6,22,2,55,729,8,2,1977,35,3435,11,707,851,199,108,5,30,6,1919,18,624,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,31,944,32,4,78,962,7,2,706,1604,102,21,9,38,2,2758,1606,5,4009,15,12,9,878,8,202,14,418,7,2,101,1653,792,894,25,1347,8,2,11,4,2,1771,14,31,449,5,60,48,25,81,798,12,33,32,2205,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,28,110,6,176,7,102,14,9,4,86,31,13,126,2529,46,7,4,750,23,92,60,1414,2753,12,14,9,44,17,357,6,1844,1422,17,31,70,67,33,222,25,92,28,8,990,8,106,6,1844,1422,151,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,382,4,1126,437,7,365,58,278,5,4,834,23,4,374,1130,4200,48,294,3188,25,67,14,20,521,1930,11,4,85,458,894,7,265,335,83,532,2569,0
0,0,0,0,1,261,4,65,9,2615,12,3771,39,4,635,7,24,64,4,479,7,4556,298,3125,21,32,4,840,182,14,9,4,283,1050,5,2821,1136,479,7,134,3125,2,2,11,14,667,22,4,2,2,538,2,56,4,3033,7,1379,687,1353,11,14,20,103,32,4,2,538,9,6,173,7,4,1181,11,4,840,182,261,9,24,2,2,242,88,7,4,2,538,14,9,35,321,20,19,6,87,65,5,87,116,1
0,0,0,0,0,0,0,0,1,165,13,423,14,20,55,55,76,24,88,7,12,590,114,116,640,57,13,423,12,88,12,590,31,7,4,433,102,126,1075,12,590,38,835,38,78,15,12,461,1905,163,49,640,26,165,646,21,4,360,166,72,2,18,2,18,4,2,349,11,428,26,38,995,5,379,15,25,70,81,64,107,183,471,4,248,125,42,1686,23,4,1873,1104,3640,1525,6,176,13,2471,4,333,2,1
0,0,0,0,1,150,111,62,104,8,789,245,39,14,20,43,88,7,4,425,48,25,81,24,28,4,2879,18,2207,102,95,51,26,25,399,886,14,733,2,13,4902,4,374,39,6,464,7,1923,5,1583,11,119,19,14,20,1241,14,20,9,2,368,7,389,599,935,4,644,85,4048,15,97,56,6,503,20,763,56,8,31,609,7,6,829,585,48,335,6,1461,7,52,489,2490,95,34,32,817,106,14,87,509,1
0,0,0,0,0,0,0,0,0,0,0,0,1,14,31,562,72,34,866,88,13,69,400,77,685,34,2,2,11,4,501,21,29,1059,4,404,2972,11,14,239,2,199,3686,5,2,137,4498,1285,5,147,1438,4,210,389,2806,4334,9,1307,133,5,259,37,47,24,246,136,41,11,2,2,2,144,851,12,1241,2996,22,4,360,7,4,696,105,26,73,256,17,73,111,2,4073,209,170,120,4,350,14,31,9,253,1
0,0,0,0,0,0,0,0,0,0,1,14,9,6,55,1281,463,7,6,20,44,2,7,2,4,22,4405,4,2,756,38,15,60,6,831,311,24,1275,7,2,33,32,80,2303,2,19,94,293,109,2,2,9,55,867,17,2,2,5,3433,24,30,2738,18,14,2,116,4,940,7,1368,2,9,55,2,2,141,6,878,1834,179,2,3015,83,6,52,65,24,6,194,20,1082,35,498,22,21,6,117,1334,1270,431,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3199,2102,11,31,7,4,201,7,2,2,381,679,20,381,102,15,2,64,1687,31,85,2,2,11,298,2,33,222,15,31,69,2,1532,14,31,47,2,6,2,772,27,1647,1733,5,27,2,1959,8,607,6,1874,704,39,2,252,12,100,593,23,6,2407,7,31,8,747,6,2241,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,177,16,52,5,13,197,12,16,6,52,239,39,1368,3414,937,13,40,39,960,102,4,20,16,6,87,223,20,164,15,62,97,25,3250,8,123,12,8,1155,362,6,52,65,347,775,7,919,2,5,737,48,25,181,8,2836,476,209,112,1100,8,1674,14,2352,4,988,554,2,5,24,878,18,6,4069,8,106,345,1
0,0,0,0,0,0,0,0,0,0,1,6,1917,418,7,438,2804,11,6,606,21,1134,96,438,103,32,9,6,1114,1776,5,2,343,94,368,986,6,185,2,132,2,6,1374,19,57,2,11,330,11,31,7,4,2,29,892,19,6,250,715,26,24,2,21,68,2,2,26,5,39,50,75,26,623,23,6,1365,19,85,2,105,5,1186,4,107,832,26,950,177,17,68,955,944,376,25,6,65,15,738,57,715,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1247,14,137,13,16,395,4439,11,2,13,244,39,2,151,12,9,55,52,407,19,35,1897,7,4,189,512,4,969,949,4,130,9,55,629,84,37,2,14,23,899,144,2283,15,12,16,6,666,2,793,622,189,1418,10,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,4,20,15,13,361,8,1919,32,85,78,102,5,38,230,50,1481,77,233,491,10,10,4,64,52,155,13,70,135,9,15,103,149,14,13,124,15,13,28,110,4,249,20,13,80,126,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,20,47,93,72,181,8,413,6,167,5,2861,2,9,530,89,4,609,286,59,23,2,350,2476,467,2476,59,3936,98,32,14,22,407,1816,4,1758,2,4505,33,2,118,22,13,28,126,110,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,197,2,2,37,1319,8,1090,39,4,2,2622,7,173,31,16,170,8,30,11,173,241,482,24,13,43,104,36,144,7,556,41,125,40,11,2553,4,4971,173,241,25,124,51,13,384,10,10,14,20,40,2039,342,5,2608,1795,241,1477,102,746,6,20,10,10,14,16,1050,595,4,226,20,746,6,20,595,10,10,78,789,245,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,356,114,21,6,2,253,189,20,18,344,20,1073,66,599,11,4,333,173,14,20,1534,15,25,70,97,142,253,19,6,392,352,13,440,15,4,167,80,97,160,31,1
0,0,0,0,1,73,48,25,26,31,7,148,2,22,4765,43,40,72,25,252,80,1144,14,2,2,2,541,2,3632,206,509,10,10,1184,2,2,2,2,2,2,2,2,14,3632,325,200,2,2,3989,2,2,1229,4,2,11,4,477,4901,33,2,3026,4,648,1582,9,3356,10,10,2624,1236,2,2,2,3989,2,2,5,4,307,2,2426,34,2,2,2,80,81,4,360,10,10,6,52,860,509,18,6,2,1506,314,1
0,0,0,1,2,775,7,2,1930,2,2,2,2,2,312,2,997,25,28,6,831,326,17,8,138,21,70,115,30,1245,813,6,2,1857,62,30,35,3079,18,4,2,757,21,95,1390,242,1466,4,111,1508,24,35,373,22,2,2079,26,68,644,530,21,4,114,16,31,25,100,2,184,402,23,146,131,1064,8,67,6,2,22,121,84,79,23,19,257,85,92,3924,21,95,25,242,586,28,6,22,10,10,470,158,0
0,0,0,0,0,0,1,24,6,20,21,6,2,2,1594,7,354,39,1421,15,71,173,7,4,698,4710,15,1477,4,3921,2,7,4,2,8,4,228,182,49,7,134,1421,122,24,97,6,194,2,23,14,499,7,4,2,21,6,176,7,98,122,2561,26,2,2,1514,1468,2,5,4,2,826,5,2236,2,2,2521,1389,5,7,265,4,2,10,10,12,9,38,76,253,149,134,185,1421,159,36,2,5,4906,68,1421,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,346,931,18,14,509,9,140,1261,12,56,3432,26,25,26,170,8,30,2,770,34,6,2,7,791,3559,4087,11,14,1676,708,50,9,57,96,4,109,7,2,2,5,3742,18,673,11,175,96,614,4283,3655,129,2,8,4,1289,241,3366,56,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146,112,3591,743,14,20,241,381,4,347,44,28,25,60,110,4,4602,7,4493,16,4,118,173,18,72,19,394,487,5,116,40,4342,11,14,20,45,57,594,38,111,26,623,11,34,3545,248,635,287,81,624,6,2077,5,79,46,7,4,313,5,569,6,2,2361,500,129,2146,30,1264,4534,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,31,7,4,118,7,4,512,13,219,12,1453,44,2,596,5,28,24,69,160,1434,8,67,12,174,237,95,12,2,4,2,201,82,1184,2,11,1127,2,1
0,0,0,0,0,0,0,1,1026,11,119,9,6,2,7,113,22,63,304,4,529,83,4,2,23,7,6,643,2812,2,2,223,545,2,1293,324,73,398,5,917,2,2,120,25,40,6,1506,2,17,94,2,2,2,113,83,4,105,141,15,33,598,130,490,235,40,35,154,464,7,4,223,10,10,6,1669,2882,109,2168,22,39,4,167,7,1953,717,2,2,9,6,643,3720,117,2,63,80,1271,91,8,2700,1221,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,770,15,60,2,79,4,4322,48,14,20,9,233,8,140,34,13,873,142,128,39,2,2,63,16,4,282,13,3117,61,96,143,14,585,11,4,86,273,35,373,22,19,64,4,228,17,6,1653,489,2,43,6,902,15,75,26,2,7,743,2241,46,7,158,11,134,857,14,20,1015,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,6,1387,2,2,9,4276,2,2,9,307,21,2,17,35,284,5,4,1020,5,307,2907,2,9,1053,2,215,28,77,2942,34,49,7,4,411,4,114,229,5,863,9,6,975,10,10,146,24,429,710,102,13,104,15,142,44,1083,9,6,991,21,2,1558,9,6,437,7,1552,234,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,20,9,1048,19,87,105,4886,4,154,2,15,70,2223,11,4,2995,7,2,5,1783,638,4,4120,14,22,716,6,356,65,7,985,200,52,5,1929,7,445,4,477,4901,9,4886,2877,5,4,228,603,9,1932,646,10,10,55,55,2,24,18,4,2,476,151,14,31,1015,6,158,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159,13,296,14,248,20,13,122,24,124,76,44,31,7,61,514,1507,103,149,12,13,1706,89,619,2,2,113,66,16,12,69,45,87,388,99,21,13,161,923,89,619,12,16,14,20,16,55,52,5,579,4,65,7,4,2762,2,1871,55,73,13,545,2,12,1
0,0,0,0,0,0,0,0,0,0,1,12,214,66,78,4,64,320,96,1653,489,9,4,302,39,4,3086,7,3589,343,315,4,22,50,26,2008,4013,2587,4,116,9,527,607,4093,4,65,9,17,2,17,4,2,5,4,2607,15,4,20,9,6,374,500,11,410,43,1098,4,20,48,12,286,460,6,3586,38,32,11,32,45,6,437,7,129,113,13,62,28,348,14,6,1456,69,15,77,35,2,23,4,675,2407,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,6,371,2000,5,2,22,2,1979,26,2093,576,4054,5,73,3990,4,414,9,2,2,2,57,824,44,12,2,2,5,2,2,202,178,1339,354,17,4,4408,5,27,322,10,10,25,215,67,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2499,836,2,44,6,2,2,37,408,27,2,8,6,2,7,406,2,5,517,8,2,4,456,7,4,255,2,5,27,658,2,576,727,230,4190,5,19,2,1163,32,4,96,92,1585,129,58,19,14,31,97,6,896,305,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,736,349,47,188,8,30,4,2,22,207,126,110,21,51,6,22,13,197,12,16,2726,321,5,1159,12,16,163,73,224,5,327,8,67,647,1165,1737,18,6,653,5,112,502,8,1598,12,125,14,16,87,637,407,106,12,174,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,28,8,974,15,34,388,13,69,8,462,33,89,78,15,20,16,21,4,919,71,99,171,5,237,14,226,155,16,11,57,96,6,2111,12,421,53,40,35,2384,8,4,2,1663,4,249,116,13,28,126,110,39,101,7,134,84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,119,14,123,45,252,8,30,6,2286,2875,2,127,6,87,292,45,44,58,75,28,6,1968,1995,250,871,24,4,2,552,4,436,177,9,389,5,32,4,2,28,52,1847,285,9,2,46,73,5,197,120,8,276,12,295,215,28,623,6,137,88,12,286,294,11,6,2,15,43,2,142,295,45,6,87,123,3902,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,43,122,24,358,14,22,21,95,13,447,4545,6,4272,11,4,543,5,28,77,3657,34,662,1626,108,15,26,4843,73,224,11,175,96,4,1389,71,24,2,36,71,32,2227,262,1378,2,2,4272,21,95,51,100,13,535,45,1378,741,13,264,13,2,280,42,1453,33,6,378,1036,411,21,198,12,0
0,0,0,0,0,0,0,0,1,2686,2,9,6,1020,185,524,37,19,2,39,6,2,1544,47,6,176,7,986,540,4,415,37,2,41,83,14,4995,9,24,294,37,2263,233,44,41,611,13,1829,11,4,750,3391,34,2369,37,317,11,2,8,169,160,20,8,4949,83,1535,37,197,14,20,62,1271,8,259,12,16,862,398,4,973,167,100,64,28,276,300,42,241,234,7,781,83,4,105,5,4,167,540,161,459,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1528,18,599,1846,9,576,2184,45,1050,3037,5,253,2172,2,7,541,2,5,328,486,63,70,591,60,4,91,2,1461,7,4,512,6,368,2228,7,4,220,2460,1092,7,2,5,2,324,64,18,4,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,70,67,4,493,399,4,352,2,18,14,509,73,1625,67,150,75,1142,1570,397,2,2,1203,985,323,2,5,4,6,768,71,646,4,75,1142,1673,231,6,2734,2298,115,330,15,4,2734,9,424,8,30,2,11,4,229,5,75,1142,4,360,231,4,20,14,16,184,78,5,55,4896,28,6,447,31,984,54,149,42,721,6,52,274,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,61,652,2,1749,9,31,7,4,118,102,7,4206,12,484,47,285,35,921,453,20,62,359,40,389,65,5,52,109,2,2,1749,80,2416,11,483,18,17,196,17,13,70,377,5,13,43,28,8,135,6,55,318,1216,8,148,37,28,1075,14,22,1
0,0,0,0,0,0,0,0,1,6,4734,5,1149,227,7,2,1775,2,21,2,913,3757,19,4485,5,1639,414,25,81,24,459,48,4,105,849,60,48,4,156,533,412,42,783,117,1698,42,1382,117,206,117,213,8,4,226,155,382,49,7,4,270,5,956,80,602,148,2,200,4,2,7,32,4,4508,203,30,283,8,4,96,113,16,1452,4,2,2794,9,1744,5,4075,5,4,2,2,109,309,9,199,357,5,2797,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,25,124,4,65,7,3180,2,490,119,4,20,3825,2,9,6,87,524,5,2,9,128,74,115,11,3180,2,21,11,14,20,225,57,147,136,7,206,13,104,14,20,144,30,2305,33,4,3166,2,140,67,14,20,45,6,356,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,119,14,20,1293,163,5,1254,867,105,257,136,2,5,53,389,74,4,236,175,1251,7,14,20,9,1061,19,2210,5,1285,5,119,5,1137,6,1315,5,2,65,99,14,20,9,1061,19,119,1285,5,1663,484,87,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,215,135,15,13,244,1018,685,34,14,189,20,13,122,24,79,1765,60,280,137,149,12,12,82,9,24,55,2570,345,13,16,502,8,482,4,277,320,96,143,4,20,38,803,317,10,10,4,1746,9,6,2,629,20,13,657,85,102,62,570,2,39,12,963,1331,4,3331,951,196,1153,591,202,72,49,2834,10,10,80,24,386,14,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1790,56,11,6,3285,4346,3243,145,11,4,2,5,2,13,2083,56,55,491,8,91,7,4,1122,2166,581,50,14,847,839,145,38,111,2211,1883,14,9,6,20,91,84,62,40,37,358,319,53,283,8,113,102,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,9,35,1339,284,13,66,104,29,214,83,27,109,2,54,2,214,324,29,287,283,1426,29,82,287,283,1426,54,2,1457,4,1056,8,90,11,4,673,2,9,6,55,1020,284,1
0,0,0,0,0,1,14,20,9,3170,15,22,2,9,35,2,405,5,576,1517,7,789,1239,18,72,12,9,29,118,463,7,22,2,237,2,10,10,12,80,472,115,79,4,4637,12,1015,12,16,115,2,2887,54,12,16,86,626,5,47,69,8,1703,94,2,7,451,143,2,40,2,438,5,681,7,1642,2364,2,10,10,13,545,386,15,84,267,18,142,53,74,3091,722,851,14,20,5,2,83,94,545,3660,114,1
0,0,0,0,0,0,0,1,14,20,9,31,7,61,55,2635,45,254,8,1260,138,279,45,4,3093,7,2,2,5,27,2,2,19,4,2,7,2,2,21,12,407,47,142,8,81,19,4,816,82,49,7,4,105,28,117,411,42,3830,42,388,15,26,1139,11,5,7,533,417,4,65,9,31,15,210,2,33,61,2,5,4,236,136,9,38,2,32,11,32,13,119,14,20,45,404,18,6,2,3178,2,314,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4028,4721,9,15,6,755,9,2,17,52,17,4,204,20,50,26,2552,2,21,14,9,24,31,7,98,910,144,28,4979,137,36,71,1404,14,16,6,147,1387,103,6,3716,441,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,331,119,14,20,13,82,119,4,2,38,13,244,2,2,8,895,19,11,4,86,273,50,218,6,176,7,2778,2822,8,202,14,22,345,25,40,12,42,25,92,13,104,45,6,87,1215,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,20,9,38,595,4,156,70,24,511,1203,36,186,8,30,886,39,6,274,5,4,65,9,38,3801,363,4,64,284,37,122,6,608,292,16,2,2,342,158,48,25,181,6,66,52,2,20,106,2069,87,156,5,6,2,65,790,158,0
0,0,0,0,0,0,0,0,1,14,20,9,184,954,21,13,81,202,12,1109,18,33,222,269,8,1754,49,3588,18,45,2,50,26,49,87,388,11,4,22,5,4,414,47,49,87,388,17,73,10,10,4,2,4779,720,9,382,4,118,173,7,4,20,10,10,13,482,13,66,40,4,326,7,51,2,6,2496,80,140,18,6,1486,2496,252,45,24,32,15,73,224,21,4,863,9,24,33,32,78,10,10,827,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,661,8,1070,4,2,692,18,289,634,75,71,1899,24,38,76,8,6,4718,2,143,689,2,5,2,153,7,2,479,17,8,861,2,19,6,799,6,799,11,1164,5,85,2,449,422,50,16,82,6,484,2172,1520,260,301,32,14,4,86,65,7,4,649,793,4,476,7,4,2,16,1476,5,2,1216,8,2100,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1059,12,33,4,2,1966,22,1413,14,9,6,52,65,579,11,6,1444,96,4,2,370,1483,8,206,139,1283,8,4,3033,7,148,139,11,6,664,405,24,6,2983,1718,405,2,2,287,29,152,359,6,194,352,8,2242,6,3133,22,10,10,4,156,71,565,572,4,284,395,4,1152,7,4,687,11,4,22,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,346,35,2608,132,5,27,322,28,68,916,456,270,2,54,4,132,304,8,1658,35,154,767,4518,1735,7,27,452,11,2,10,10,13,828,149,14,1383,15,13,100,67,138,12,69,77,93,42,138,4,85,1989,258,12,163,18,72,12,16,6,964,437,7,58,10,10,24,4468,2,26,4,172,21,14,16,695,24,8,1923,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,244,407,6,2967,3622,337,21,806,14,31,66,4385,91,7,4,414,9,1322,5,4,64,221,114,1009,9,11,4,236,677,234,7,4,20,13,191,264,29,60,93,14,31,9,29,165,15,254,56,18,278,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,40,1462,334,28,301,4,116,9,373,57,65,42,1689,338,940,44,4,2,4,2,2461,2661,405,1205,300,1258,9,379,195,21,18,257,105,13,384,216,23,2,6,989,5,803,56,19,32,148,374,500,139,43,8,3027,178,45,6,374,500,1253,1954,36,144,28,3429,2500,104,56,14,326,10,10,2241,2,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,184,163,2324,4,2,6,87,157,13,1498,175,786,7,4,20,14,9,40,629,20,18,4,2,87,1475,2350,2,1994,10,10,99,78,14,218,23,374,21,25,70,131,106,12,23,2,0
